,Fid,ALE,Fv,rFv,tFid
141571,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.115833205489304,0.2501816519057218,0.0010976058631464,PWY-5304
141572,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1242470361225774,0.2526627208123291,0.0011084908971128,PWY-5304
141573,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.129341126017815,0.2548969264907606,0.0011182928839229,PWY-5304
141574,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.13720764157436,0.2567475051193014,0.0011264118084621,PWY-5304
141575,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.136832004027882,0.2612325862917134,0.0011460889164915,PWY-5304
141576,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1366235431036902,0.2636502224237073,0.0011566956559275,PWY-5304
141577,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.136368815856998,0.2670473813952883,0.001171599792889,PWY-5304
141578,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.134345969485122,0.2679774363033999,0.0011756801629417,PWY-5304
141579,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1408547627075745,0.2695408869267404,0.0011825393892593,PWY-5304
141580,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1463784287633656,0.2719035931136659,0.0011929051380818,PWY-5304
141581,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1462685960302936,0.2750679812686862,0.0012067880546177,PWY-5304
141582,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1466169781932205,0.2787645955259027,0.001223005972485,PWY-5304
141583,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.146217521512941,0.2819154249741635,0.0012368294037792,PWY-5304
141584,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1457919057925094,0.2852087900668891,0.0012512781725347,PWY-5304
141585,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1455864190086285,0.2886171229957314,0.0012662313322799,PWY-5304
141586,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1403183645901072,0.2911223986718185,0.0012772225670484,PWY-5304
141587,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1357883222718763,0.2938307789848353,0.0012891048697215,PWY-5304
141588,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1356543574199849,0.2949937062436027,0.0012942069056538,PWY-5304
141589,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1352963382716943,0.3004208623988397,0.0013180171186364,PWY-5304
141590,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1352025713733482,0.3018629901931295,0.0013243440731127,PWY-5304
141591,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1349615024742803,0.3046405412588135,0.0013365298441781,PWY-5304
141592,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.145691766575709,0.3069307442920239,0.0013465775045796,PWY-5304
141593,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1364333219508742,0.3085011591128646,0.0013534672844727,PWY-5304
141594,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1361596342784184,0.3123871891283369,0.001370516213908,PWY-5304
141595,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1360247140631854,0.3140723556999137,0.0013779094367733,PWY-5304
141596,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1357844278182494,0.3167355845821843,0.0013895936494796,PWY-5304
141597,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1357270922590228,0.3186923184081359,0.0013981783018857,PWY-5304
141598,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1453311707152949,0.3219641426522198,0.001412532565862,PWY-5304
141599,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1451701610831302,0.324899420424953,0.0014254103211601,PWY-5304
141600,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1430377631085635,0.3289332736681136,0.0014431077859303,PWY-5304
141601,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1428940972235635,0.3305467103071567,0.0014501863126782,PWY-5304
141602,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1427931563032443,0.3343883907508841,0.0014670406700911,PWY-5304
141603,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1426362786385305,0.3387636667053638,0.0014862360367534,PWY-5304
141604,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1440022086547712,0.3417361788529188,0.0014992771480283,PWY-5304
141605,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.147529411049094,0.3442183958758246,0.0015101672190514,PWY-5304
141606,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1473164829086642,0.3476221910116788,0.0015251004704294,PWY-5304
141607,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1472306366613036,0.3497864527162623,0.0015345955965437,PWY-5304
141608,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.147180628305244,0.3526269965754853,0.0015470577318388,PWY-5304
141609,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1470832081220743,0.3540451258753616,0.0015532793992648,PWY-5304
141610,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.146972684278408,0.3554308475750571,0.0015593588869119,PWY-5304
141611,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1503706369035909,0.3604316204129089,0.0015812984558022,PWY-5304
141612,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.150196593056367,0.3649737064707289,0.0016012256576974,PWY-5304
141613,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1500450333751768,0.3677245228283268,0.0016132941372982,PWY-5304
141614,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.149909585558218,0.3713393136226521,0.0016291530763518,PWY-5304
141615,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1412407640239053,0.3739148951505131,0.0016404527594599,PWY-5304
141616,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1411153703160606,0.3756903749973371,0.0016482422079463,PWY-5304
141617,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1479837928465564,0.3769873689157211,0.0016539324259077,PWY-5304
141618,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1479293903007513,0.3796928203606308,0.0016658018789462,PWY-5304
141619,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1540591156378373,0.3822907654236423,0.0016771996761531,PWY-5304
141620,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.166161424022876,0.3867120337194446,0.0016965968220551,PWY-5304
141621,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1646504040466503,0.3887926287268075,0.0017057248826523,PWY-5304
141622,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1609876369126368,0.3913529384854953,0.0017169575649102,PWY-5304
141623,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1580710762760624,0.3952730657326165,0.0017341560869359,PWY-5304
141624,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1573464380280347,0.3970711121827797,0.0017420445404291,PWY-5304
141625,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1572586156174332,0.3984944249283466,0.0017482889488528,PWY-5304
141626,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.157087469877868,0.4013479313069538,0.0017608079537751,PWY-5304
141627,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.156949498871012,0.4047033441451092,0.0017755289406116,PWY-5304
141628,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1511370779055632,0.4074815721047561,0.0017877176813703,PWY-5304
141629,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1651427210955123,0.4095336334281548,0.001796720557972,PWY-5304
141630,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.16515432743412,0.4136943287895995,0.001814974509006,PWY-5304
141631,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.164979523102816,0.415350365489838,0.0018222399322611,PWY-5304
141632,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1751666845309767,0.4186674218712566,0.001836792640283,PWY-5304
141633,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1751082788704528,0.4202256161526331,0.0018436288057897,PWY-5304
141634,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1746302089667235,0.4264657974567182,0.0018710059516927,PWY-5304
141635,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1743480480772313,0.431372388309982,0.0018925323220223,PWY-5304
141636,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.170951831910565,0.434672209929736,0.0019070094170834,PWY-5304
141637,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.170878270533649,0.4355124644399492,0.0019106958116288,PWY-5304
141638,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.17070061191823,0.4389126876584317,0.0019256133921635,PWY-5304
141639,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1732221942209575,0.4425239143456996,0.0019414566946395,PWY-5304
141640,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1730580531446675,0.4455805201543604,0.0019548667446227,PWY-5304
141641,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1729891414065348,0.4481245922682603,0.0019660281885064,PWY-5304
141642,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1785457238859838,0.4523771213129301,0.0019846850355496,PWY-5304
141643,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1784110537516668,0.4545116179072247,0.0019940495751108,PWY-5304
141644,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1822808386646813,0.4602137908726073,0.0020190663516482,PWY-5304
141645,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1856341496318406,0.4627130838474395,0.0020300313388965,PWY-5304
141646,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1852410953447343,0.4666439789154434,0.0020472771018899,PWY-5304
141647,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1851123499835268,0.4691655443050854,0.0020583398034705,PWY-5304
141648,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1830455661017236,0.4710340866580197,0.0020665375391017,PWY-5304
141649,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.185490664794421,0.4741241466490642,0.0020800943604666,PWY-5304
141650,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1853632492984565,0.4761614074256272,0.0020890323035814,PWY-5304
141651,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.187382640996968,0.4810147084999637,0.002110324879093,PWY-5304
141652,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1875469292217833,0.4844069704040702,0.0021252075314654,PWY-5304
141653,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1873995238953832,0.4888493603949446,0.0021446973432211,PWY-5304
141654,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1880061354352245,0.4936353001062464,0.0021656943885591,PWY-5304
141655,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.187956508264187,0.4971135848192496,0.0021809544432657,PWY-5304
141656,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1938788473092234,0.4992672765642643,0.0021904031964766,PWY-5304
141657,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1937205629906416,0.5018723524448282,0.0022018322782604,PWY-5304
141658,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.193843897364416,0.5062429760550337,0.0022210072339921,PWY-5304
141659,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.193654783825215,0.508596851379184,0.0022313342397386,PWY-5304
141660,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.193478747258541,0.5104953436865267,0.0022396633728777,PWY-5304
141661,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.193253703856076,0.5143057073707289,0.0022563803362866,PWY-5304
141662,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1930678695197263,0.5176795004834074,0.0022711819617188,PWY-5304
141663,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1955540321371254,0.5192644190591172,0.0022781353730024,PWY-5304
141664,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1952175705784311,0.522295235207801,0.0022914322776698,PWY-5304
141665,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1987664453854832,0.5269077078239838,0.0023116682819833,PWY-5304
141666,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1985430025852306,0.5320404697776737,0.0023341869182286,PWY-5304
141667,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.19842929983865,0.5356054359694727,0.0023498272650095,PWY-5304
141668,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.198315842804604,0.5377435201017698,0.0023592075439454,PWY-5304
141669,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1981524214010308,0.5398247867962185,0.0023683385513922,PWY-5304
141670,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1891417495517418,0.5450836983536018,0.0023914106356765,PWY-5304
141671,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1868065906045595,0.5490646653507727,0.0024088760760227,PWY-5304
141672,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.182235266080088,0.5530724399523028,0.0024264591276466,PWY-5304
141673,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.182317110899632,0.5544841491732868,0.0024326526286736,PWY-5304
141674,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.179564618449816,0.5566926563120824,0.0024423418699344,PWY-5304
141675,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1794605658571626,0.5599793201545777,0.002456761238726,PWY-5304
141676,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1794816072249985,0.561203805712371,0.0024621333454226,PWY-5304
141677,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.183466166765248,0.5637380186053613,0.0024732515345808,PWY-5304
141678,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1880990565338152,0.5700782474405621,0.0025010676125793,PWY-5304
141679,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1879619014798024,0.5719896267675787,0.0025094532841106,PWY-5304
141680,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.19245760967386,0.5784669292336531,0.0025378707364297,PWY-5304
141681,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1976199965375534,0.5808658726785244,0.0025483954666423,PWY-5304
141682,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1974876375952288,0.5827946117322432,0.0025568572993854,PWY-5304
141683,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1975211248581168,0.5852253145211541,0.0025675213653245,PWY-5304
141684,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1974229156425418,0.5884770298076705,0.0025817874065653,PWY-5304
141685,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1971804824217769,0.5910807180556115,0.0025932104004778,PWY-5304
141686,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1966359101857271,0.594421200175013,0.0026078658827327,PWY-5304
141687,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.196442811247147,0.5974847701811741,0.0026213064862913,PWY-5304
141688,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.196356583327745,0.5987444958800379,0.0026268331997913,PWY-5304
141689,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1961660750515302,0.6009168829156116,0.0026363639736474,PWY-5304
141690,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1957034098948336,0.6060968842575807,0.0026590898602212,PWY-5304
141691,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1956097064046682,0.6103320926271215,0.002677670717381,PWY-5304
141692,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1953156318374516,0.6148421355661249,0.0026974573385628,PWY-5304
141693,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.195056581037064,0.6174296226174129,0.0027088092540077,PWY-5304
141694,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2065299286877875,0.6196912607253995,0.0027187315933509,PWY-5304
141695,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2017529445621775,0.6219177472092183,0.0027284997142352,PWY-5304
141696,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.20146663601962,0.625447054106377,0.0027439836152873,PWY-5304
141697,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1987493879725326,0.628516442797178,0.0027574497467867,PWY-5304
141698,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1959697667810012,0.6311397609700355,0.0027689588618057,PWY-5304
141699,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1957939038942849,0.6346675084076425,0.0027844359211413,PWY-5304
141700,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.195784278847256,0.6374891617184303,0.0027968151791488,PWY-5304
141701,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.200224745511373,0.6408823166018791,0.0028117017492321,PWY-5304
141702,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2006335833956188,0.6434348316662439,0.0028229002343291,PWY-5304
141703,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2004417309370288,0.6466214141329242,0.0028368805225404,PWY-5304
141704,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.201121524059789,0.650730014693628,0.0028549059214072,PWY-5304
141705,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2010990601451947,0.6523946739815758,0.0028622091739866,PWY-5304
141706,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2010194923941535,0.6551120439671035,0.0028741309164714,PWY-5304
141707,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2007699698160843,0.6588674152237176,0.0028906066151414,PWY-5304
141708,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2006981019634555,0.6628298717744484,0.0029079908457971,PWY-5304
141709,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.200487875345032,0.665108742040661,0.0029179887866792,PWY-5304
141710,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2002763567730508,0.667737519623671,0.0029295218534171,PWY-5304
141711,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1999348287462404,0.672714036226717,0.0029513550044893,PWY-5304
141712,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.1998862352890614,0.6772288564750327,0.0029711625848528,PWY-5304
141713,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.196720261227278,0.6800117341755153,0.0029833717251203,PWY-5304
141714,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.196548555035819,0.6819978868544587,0.0029920854449671,PWY-5304
141715,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2037582826678364,0.684748195541585,0.003004151697298,PWY-5304
141716,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2035955004266752,0.68686169019897,0.0030134240964128,PWY-5304
141717,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2034309229999298,0.6911358824538822,0.0030321759850644,PWY-5304
141718,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2033110741919089,0.6934205688012964,0.0030421994424653,PWY-5304
141719,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.219514434426879,0.6961604767523436,0.003054220064316,PWY-5304
141720,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.219424949493332,0.6979608090213489,0.0030621185462351,PWY-5304
141721,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.219795892149901,0.7020500217769015,0.0030800588862319,PWY-5304
141722,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2194361957246702,0.70598818043781,0.0030973365163191,PWY-5304
141723,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2198545839646735,0.7106764261262342,0.0031179049549567,PWY-5304
141724,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2196510252542945,0.7158845472054725,0.0031407542094444,PWY-5304
141725,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2194009946836868,0.7198849592834409,0.0031583049599424,PWY-5304
141726,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2192564077646342,0.722870754173293,0.0031714043457379,PWY-5304
141727,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.219003883464408,0.7264592502406096,0.0031871479236276,PWY-5304
141728,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.218485245263297,0.7348940883916372,0.0032241535462971,PWY-5304
141729,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2181167983412386,0.7402260758591649,0.0032475462318198,PWY-5304
141730,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2178636429468286,0.7434300701213145,0.0032616029096811,PWY-5304
141731,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.217620735130807,0.7463911479677778,0.0032745938559825,PWY-5304
141732,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2172539212031266,0.7513898536756058,0.0032965243558863,PWY-5304
141733,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2268251078346315,0.7522525446172426,0.0033003091843436,PWY-5304
141734,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2287640315150057,0.7560801873215597,0.0033171019548857,PWY-5304
141735,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.22878866755274,0.7580580142047629,0.0033257791475045,PWY-5304
141736,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2286331527404473,0.7626279284147623,0.0033458284380611,PWY-5304
141737,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2288512384358707,0.7655870484756107,0.0033588107950956,PWY-5304
141738,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2286347491726266,0.769454487338055,0.0033757781607615,PWY-5304
141739,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.228445197236506,0.7715396591899811,0.0033849263010544,PWY-5304
141740,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2281358882350402,0.7829251249860653,0.0034348770225292,PWY-5304
141741,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2304337713428293,0.7861902063249047,0.0034492017037912,PWY-5304
141742,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.230553774737313,0.7934373793462692,0.0034809967596592,PWY-5304
141743,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2304906515671332,0.7951717717295606,0.0034886059477607,PWY-5304
141744,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2303169037339217,0.8003034454460349,0.0035111198096529,PWY-5304
141745,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2301175999524323,0.8039342734203982,0.0035270491075945,PWY-5304
141746,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2301205370627288,0.8076141475692323,0.0035431935826615,PWY-5304
141747,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.229974035602928,0.811810918775447,0.0035616058069278,PWY-5304
141748,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2294291420166976,0.8176463721620746,0.0035872073160813,PWY-5304
141749,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.22792214577039,0.8256687762182249,0.0036224034931849,PWY-5304
141750,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2277443716515313,0.8326047368265136,0.0036528331868584,PWY-5304
141751,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.227154134614285,0.8390291322190896,0.0036810185233783,PWY-5304
141752,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.226950626835575,0.8431175431156395,0.0036989553454306,PWY-5304
141753,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2265545141622711,0.8485006647151665,0.0037225723684404,PWY-5304
141754,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2263856399337951,0.8517730877500649,0.0037369292594531,PWY-5304
141755,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2311288593268357,0.8553292282859641,0.0037525308860019,PWY-5304
141756,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.232884449694553,0.8607733406349662,0.0037764154898022,PWY-5304
141757,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.232836025617849,0.8624667991575856,0.0037838450914108,PWY-5304
141758,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.235520680354492,0.8665970577216568,0.0038019655090421,PWY-5304
141759,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2352112003543727,0.8710074358349753,0.0038213148771472,PWY-5304
141760,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.228842375508452,0.8766915123006109,0.0038462522600757,PWY-5304
141761,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2283975940154033,0.8816156971900276,0.0038678558195881,PWY-5304
141762,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2294596856785542,0.8858508639045546,0.0038864364939975,PWY-5304
141763,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2255889657535797,0.895581883701212,0.0039291287709964,PWY-5304
141764,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.225555104371698,0.8973143885917232,0.0039367296782223,PWY-5304
141765,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.22526532510053,0.9022723921448902,0.003958481608182,PWY-5304
141766,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2251824040593178,0.9046070931458284,0.0039687244916541,PWY-5304
141767,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2247312698828612,0.911578903099752,0.0039993114648549,PWY-5304
141768,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2236462952418812,0.9155637335993868,0.0040167938552969,PWY-5304
141769,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2321797515687711,0.9238487152374,0.0040531420221295,PWY-5304
141770,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2321850965298795,0.9286382789348392,0.0040741549667487,PWY-5304
141771,PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),-1.2323963621962282,0.9332459560176392,0.0040943699319272,PWY-5304
